cui,name,entidad,departamento,provincia,distrito,MONTO_VIABLE,COSTO_ACTUALIZADO,DEFASE_MONTO,estado,avance_fisico_real_soles,avance_inversion_soles,desfase_avance_fis_fin,ejec_fis_program_inicio,ejec_fis_real_inicio,ejec_fis_program_final,ejec_fis_real_final,ano_ejecucion,ubigeo,latitud,longitud
2176348,"AMPLIACION, MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE NIVEL SECUNDARIA DE LA INSTITUCION EDUCATIVA MAGLORIO RAFAEL PADILLA CAQUI DE  PUÑOS, DISTRITO DE PUNOS - HUAMALIES - HUANUCO",MUNICIPALIDAD DISTRITAL DE PUÑOS,HUANUCO,HUAMALIES,PUNOS,5850327,14511059,148.03842588627953,ACTIVO,1185698630.8899999,1187004626.2,0.090000000000003411,,2022-01-13,,2023-10-17,2023,100509,-9.49957963569026,-76.889717779983314
2189266,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA LOCALIDAD DE HUAMPOY, DISTRITO DE ARANCAY - HUAMALIES - HUANUCO",MUNICIPALIDAD DISTRITAL DE ARANCAY,HUANUCO,HUAMALIES,ARANCAY,820461,2911621,254.87622202639736,ACTIVO,0,0,0,,2023-12-01,,2024-08-26,2024,100502,-9.1710533840055479,-76.75103393502107
2217831,"CONSTRUCCION DE PISTAS Y VEREDAS DE LA LOCALIDAD DE PUNCHAO, DISTRITO DE PUNCHAO - HUAMALIES - HUANUCO",MUNICIPALIDAD DISTRITAL DE PUNCHAO,HUANUCO,HUAMALIES,PUNCHAO,5072836,9091538,79.220026036717925,ACTIVO,0,8727876.48,0.96,,2023-08-17,,2024-02-16,2024,100508,-9.45354999999995,-76.810269999999946
2161924,"CREACION DE PISTAS Y VEREDAS EN LAS CALLES PRINCIPALES DE LA LOCALIDAD DE JACAS GRANDE, DISTRITO DE JACAS GRANDE - HUAMALIES - HUANUCO",MUNICIPALIDAD DISTRITAL DE JACAS GRANDE,HUANUCO,HUAMALIES,JACAS GRANDE,2301491,3944894,71.406014622694585,ACTIVO,0,8205379.5200000005,2.08,,2024-01-01,,2024-06-28,2024,100504,-9.5395565,-76.73711
2236005,"MEJORAMIENTO DEL SERVICIO DE EDUCACION SECUNDARIA EN LA INSTITUCION EDUCATIVA WILFREDO ZEGARRA SANDOVAL DEL  DISTRITO DE JEPELACIO, PROVINCIA DE MOYOBAMBA - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE JEPELACIO,SAN MARTIN,MOYOBAMBA,JEPELACIO,5271775,16440508,211.85906075278251,ACTIVO,556511195.80000007,557497626.28,0.059999999999995168,,2023-02-07,,2024-03-15,2024,220104,-6.1083521107544829,-76.916411053647039
2243118,"MEJORAMIENTO DE LAS CONDICIONES BÁSICAS DEL SERVICIO EDUCATIVO EN LA I.E. COLEGIO NACIONAL AGROPECUARIO EN LA LOCALIDAD DE SHUCSHUYACU, DISTRITO DE JEPELACIO - MOYOBAMBA - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE JEPELACIO,SAN MARTIN,MOYOBAMBA,JEPELACIO,6220213,24521272,294.21916902202543,ACTIVO,,,,,2024-05-08,,2026-12-31,2026,220104,-6.126679832304597,-76.914705388956861
2223939,"MEJORAMIENTO DEL CAMINO VECINAL BUENOS AIRES - SANTA CATALINA (ACCESO PTE. MOTILONES) - FLOR DEL MAYO, MARGEN IZQUIERDA RIO MAYO, DISTRITO DE MOYOBAMBA, PROVINCIA DE MOYOBAMBA - SAN MARTIN",PROYECTO ESPECIAL ALTO MAYO,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,27052259,117299114,333.60191842019555,ACTIVO,6334152156,6329460191.4400005,-0.039999999999999147,,2022-07-07,,2023-11-03,2023,220101,-6.0324254,-76.96979
2249782,"MEJORAMIENTO DEL SERVICIO DE AGUA EN EL SISTEMA DE RIEGO EL TRIUNFO - HUASTA, DISTRITO Y PROVINCIA DE MOYOBAMBA - REGION SAN MARTIN",PROYECTO ESPECIAL ALTO MAYO,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,4909230,12961485,164.02276935486827,ACTIVO,1231600304.7,1231600304.7,0,,2022-07-07,,2023-06-30,2023,220101,-6.0324254,-76.96979
2231793,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO EDUCATIVO EN LOS NIVELES PRIMARIA Y SECUNDARIA DE LA I.E. N 00623 - SEGUNDA JERUSALÉN, DISTRITO DE ELÍAS SOPLÍN VARGAS, PROVINCIA DE RIOJA - SAN MARTÍN.",GOBIERNO REGIONAL SAN MARTIN,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,17009873,34612981,103.48759217661414,ACTIVO,2339145255.98,2276841890.18,-1.7999999999999972,,2021-12-01,,2023-11-15,2023,220803,-5.9885408699999516,-77.27793515999997
2219239,"CREACION DEL COMPLEJO DEPORTIVO MUNICIPAL DE SAN JOSE, DISTRITO DE SAN JOSE - PACASMAYO - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE SAN JOSE-PACASMAYO,LA LIBERTAD,PACASMAYO,SAN JOSE,1431630,601644,-57.974895748203096,ACTIVO,0,0,0,,2023-01-02,,2023-01-31,2023,130705,-7.350015,-79.45495
2186400,"MEJORAMIENTO DEL PARQUE INFANTIL EN EL CENTRO POBLADO CIUDAD DE DIOS, DISTRITO DE GUADALUPE - PACASMAYO - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE GUADALUPE,LA LIBERTAD,PACASMAYO,GUADALUPE,410162,434278,5.8796280494048689,ACTIVO,43427800,43427800,0,,2023-02-22,,2023-04-22,2023,130702,-7.3033754611531432,-79.481523364971892
2144927,"MEJORAMIENTO DE LA TRANSITABILIDAD EN EL SECTOR SIXTO BALAREZO, DISTRITO DE GUADALUPE - PACASMAYO - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE GUADALUPE,LA LIBERTAD,PACASMAYO,GUADALUPE,3061620,313846,-89.749021759721984,ACTIVO,31384600,31384600,0,,2019-09-23,,2023-01-31,2023,130702,-7.24230337,-79.4692154
2053284,MEJORAMIENTO DE MEDIDAS DE RÁPIDO IMPACTO DE LA ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO DE JULIACA — EPS SEDAJULIACA S.A. EN LOS DISTRITOS DE JULIACA Y SAN MIGUEL DE LA  PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,E.P.S. SEDAJULIACA S.A.,PUNO,SAN ROMAN,JULIACA,87342969,131675258,50.756562900901613,ACTIVO,499049227.82,472714176.21999997,-0.20000000000000018,2018-12-01,2022-01-10,2020-02-01,2023-06-10,2023,211105,0,0
2244474,"MEJORAMIENTO DEL SERVICIO DE INFRAESTRUCTURA VIAL URBANO, II ETAPA EN LA URBANIZACIÓN MUNICIPAL TAPARACHI PRIMER SECTOR DE LA CIUDAD DE JULIACA, PROVINCIA DE SAN ROMAN - PUNO",MUNICIPALIDAD PROVINCIAL DE SAN ROMÁN,PUNO,SAN ROMAN,JULIACA,18652698,18652698,0,ACTIVO,549695010.06,564803695.44,0.81000000000000227,,2021-10-14,,2023-09-28,2023,211101,-15.493556789999959,-70.134848639999973
2194019,"AMPLIACION, MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL DISTRITO DE LABERINTO - TAMBOPATA - MADRE DE DIOS",MUNICIPALIDAD DISTRITAL DE LABERINTO,MADRE DE DIOS,TAMBOPATA,LABERINTO,9027467,11133949,23.334142345798661,ACTIVO,889491185.61,897396289.4,0.70999999999999375,,2023-11-20,,2024-02-28,2024,170104,-12.7170553,-69.58744
2195554,MEJORAMIENTO DEL CAMINO VECINAL CARACHAMAYOC DISTRITO DE IBERIA - PROVINCIA DE TAHUAMANU - REGION MADRE DE DIOS,PROYECTO ESPECIAL MADRE DE DIOS (INADE),MADRE DE DIOS,TAMBOPATA,TAMBOPATA,6666323,12490186,87.36244853422194,ACTIVO,1033188185.92,1033188185.92,0,,2017-05-23,,2025-06-30,2025,170302,-11.392503839999961,-69.542018999999982
2234315,"MEJORAMIENTO DE LA PRESTACIÓN DE SERVICIOS PÚBLICOS DE LA DIRECCIÓN DE SANEAMIENTO FÍSICO LEGAL DE LA PROPIEDAD RURAL - DIRECCION REGIONAL DE AGRICULTURA , PROVINCIA DE TAMBOPATA, REGION MADRE DE DIOS",DIRECCION REGIONAL AGRARIA DE MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,9341630,11060983,18.405278307961247,ACTIVO,1033759471.18,1032432153.22,-0.11999999999999034,,2015-09-01,,2023-12-31,2023,170103,-12.278498759999934,-69.151016879999986
2111041,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EQUIPO MECANICO DEL PROYECT0 ESPECIAL MADRE DE DIOS EN LA PROVINCIA DE TAHUAMANU, REGION MADRE DE DIOS",PROYECTO ESPECIAL MADRE DE DIOS (INADE),MADRE DE DIOS,TAMBOPATA,TAMBOPATA,26698398,29523296,10.580777168727503,ACTIVO,917879272.64,922603000,0.16000000000000014,,2011-08-01,,2027-06-20,2027,170301,-10.944035999999926,-69.577448039999979
2162666,"MEJORAMIENTO DE LA PRESTACION DE SERVICIOS TECNOLOGICOS DEL CENTRO DE DESARROLLO GANADERO (CEDEGA) DEL GOBIERNO REGIONAL DE MADRE DE DIOS, PARA INCREMENTAR LA PRODUCTIVIDAD Y PRODUCCION DEL GANADO VACUNO EN LA REGION MADRE DE DIOS",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,7606860,14326052,88.330690981561375,ACTIVO,1164278246.04,1043509627.6800001,-8.4299999999999926,,2015-09-01,,2023-12-31,2023,170101,-12.596759189999942,-69.184902959999988
2199346,"MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL DV. KM. 08 - MADAMA - SAN ISIDRO - TORMENTA (MARGEN DERECHA, CARRETERA PUERTO MALDONADO - IBERIA) , DISTRITO DE LAS PIEDRAS - TAMBOPATA - MADRE DE DIOS",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,3452103,8445702,144.65382406029022,ACTIVO,749471595.4799999,753778903.5,0.51000000000000512,,2017-06-05,,2023-03-31,2023,"",,
2134979,"CONSTRUCCIÓN DE LOSA MULTIDEPORTIVA EN EL ASENTAMIENTO HUMANO: SANTA MARIA EN LA CIUDAD DE PUERTO MALDONADO, DISTRITO Y PROVINCIA DE TAMBOPATA, REGIÓN DE MADRE DE DIOS.",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,194643,674458,246.51027779062181,ACTIVO,62670637.36,61692673.26,-1.4500000000000028,,2019-09-23,,2024-01-31,2024,170101,-12.5967588,-69.184906
2135236,"MEJORAMIENTO DE LOS NIVELES DE PRODUCTIVIDAD HORTOFRUTICOLA MEDIANTE LA APLICACIÓN DE RIEGO POR GOTEO EN EL SECTOR ALTA PASTORA, DEL DISTRITO Y PROVINCIA DE TAMBOPATA, REGION MADRE DE DIOS",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,4151148,6875301,65.624087601791118,ACTIVO,377247765.87,386254410.18,1.3100000000000023,,2014-08-22,,2024-11-30,2024,170101,-12.569367591202621,-69.247075080347713
2251714,"MEJORAMIENTO DEL CAMINO DEPARTAMENTAL RUTA MD 100 TRAMO EMP. PE 30C (MAZUKO) - PUERTO MAZUKO, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA, REGIÓN DE MADRE DE DIOS",DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES - MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,4116099,5222038,26.868620021044197,ACTIVO,500689003.44,504083328.14,0.65000000000000568,,2020-07-01,,2023-06-30,2023,170102,-13.103365162816358,-70.367416414915567
2250325,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL SECUNDARIO EN LA IE 52072 EN EL CENTRO POBLADO DE DOS DE MAYO, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,4308585,14753328,242.41701161750319,ACTIVO,1353617844,1354650576.9599998,0.069999999999993179,,2020-03-03,,2023-07-06,2023,170102,-13.096748339999976,-70.366466879999962
2211644,"MEJORAMIENTO DE LA PRESTACION DE SERVICIOS DE LA PLAZA BOLOGNESI DE LA CIUDAD DE PUERTO MALDONADO, PROVINCIA DE TAMBOPATA - MADRE DE DIOS",MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1675805,5401766,222.33857757913361,ACTIVO,458069756.8,456935385.94,-0.20999999999999375,,2022-05-10,,2023-01-25,2023,170101,-12.596759189999942,-69.184902959999988
2260103,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DE DISPOSICION DE EXCRETAS Y AGUAS SERVIDAS EN EL CASERIO DE PONAL, DISTRITO INAMBARI - TAMBOPATA - MADRE DE DIOS",GOBIERNO REGIONAL MADRE DE DIOS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2397114,2442376,1.888187211788843,ACTIVO,57664497.36,68142290.399999991,4.2899999999999991,,2023-09-08,,2024-01-05,2024,170102,-13.096748339999976,-70.366466879999962
2236808,"MEJORAMIENTO VIAL DE LA AVENIDA LEON VELARDE CUADRAS 11, 12, 13, 14 Y JIRON JUNIN CUADRA 1 DE LA CIUDAD DE PUERTO MALDONADO, PROVINCIA DE TAMBOPATA - MADRE DE DIOS",MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,5412301,9003969,66.361202010013855,ACTIVO,72842109.21,77884331.850000009,0.5600000000000005,,2023-06-19,,2023-11-15,2023,170101,-12.5967588,-69.184906
2121093,"CONSTRUCCION DE PISTAS Y VEREDAS DEL BARRIO LA ESPERANZA BAJA, DISTRITO BAGUA GRANDE, PROVINCIA DE UTCUBAMBA - AMAZONAS",MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,2912533,9610642,229.97538568661713,ACTIVO,0,4997533.84,0.52,2020-01-01,2023-10-01,2020-06-01,2024-03-28,2024,010701,-5.75543737,-78.44019
2231876,"MEJORAMIENTO DEL SERVICIO EDUCATIVO, ADQUISICION DE MOBILIARIO ESCOLAR Y EQUIPAMIENTO EN LAS I.E.P.M. N 16604, JOSE ANTONIO ENCINAS CISNEROS-EL RON, I.E.P.M. N 16961-SAN LORENZO, I.E.P.M. N 16666-EL CHALACO, DISTRITO DE CAJARURO, PROV. DE UTCUB R.A ",GERENCIA SUB REGIONAL UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,5171529,12019120,132.40940928688593,ACTIVO,570667817.5999999,591460895.2,1.730000000000004,,2021-05-11,,2025-04-29,2025,010702,-5.7358020599999691,-78.424201079999989
2245876,"AMPLIACION, MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. N 16783 DEL CASERIO SEDAFLOR, DISTRITO DE CAJARURO, PROVINCIA DE UTCUBAMBA - AMAZONAS",GERENCIA SUB REGIONAL UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,928891,3566137,283.91339780447868,ACTIVO,356613700,353832113.14,-0.78000000000000114,,2018-08-23,,2023-09-20,2023,010701,-5.75543737,-78.44019
2145729,: CONSTRUCCIÓN DE LA CARRETERA SANTA ELENA - LA LAGUNA - SAN MIGUEL - BAGUA GRANDE.,GERENCIA SUB REGIONAL UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,4047708,8351328,106.32239282082601,ACTIVO,759970848,761891653.44,0.23000000000000398,,2022-04-20,,2023-07-12,2023,010701,-5.755437269999959,-78.440192639999964
2193299,"MEJORAMIENTO DE LA CAPACIDAD DE LOS SERVICIOS DE LA GERENCIA SUB REGIONAL UTCUBAMBA, UNIDAD EJECUTORA N 004, DISTRITO DE BAGUA GRANDE, PROVINCIA DE UTCUBAMBA, REGION AMAZONAS",GERENCIA SUB REGIONAL UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,8780299,15817786,80.150880966582122,ACTIVO,346409513.4,335337063.2,-0.69999999999999929,,2019-08-28,,2025-03-28,2025,010701,-5.755437269999959,-78.440192639999964
2247613,"AMPLIACION, MEJORAMIENTO DE LA INSTITUCION EDUCATIVA 17454 CAS. LA UNION,  LONYA GRANDE, PROVINCIA DE UTCUBAMBA - AMAZONAS",GERENCIA SUB REGIONAL UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,1952595,5827455,198.44668249176095,ACTIVO,569342353.5,570391295.4,0.17999999999999261,,2019-01-02,,2024-01-28,2024,010701,-5.75543737,-78.44019
2246549,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y LETRINA DEL CAS. LA PALMA DE LA PONA ALTA, DISTRITO DE BAGIA GRANDE, PROVINCIA DE UTCUBAMBA - AMAZONAS",MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA,AMAZONAS,UCTUBAMBA,BAGUA GRANDE,1685619,2257293,33.914781454172029,ACTIVO,0,3160210.1999999997,1.4,,2023-10-03,,2024-01-31,2024,010701,-5.75543737,-78.44019
2174094,"CREACION DE PISTAS Y VEREDAS DE LA LOCALIDAD DE  CAHUAC, DISTRITO DE CAHUAC - YAROWILCA - HUANUCO",MUNICIPALIDAD DISTRITAL DE CAHUAC,HUANUCO,YAROWILCA,CAHUAC,7370100,5718124,-22.414566966526912,ACTIVO,0,9892354.52,1.73,,2023-12-01,,2024-04-30,2024,101102,-9.85208956227473,-76.632371755136717
2156167,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL, PEATONAL Y DE DRENAJE PLUVIAL DEL BARRIO BUENOS AIRES DEL DISTRITO DE ZARUMILLLA, PROVINCIA DE ZARUMILLA - TUMBES",MUNICIPALIDAD PROVINCIAL DE ZARUMILLA,TUMBES,ZARUMILLA,ZARUMILLA,1771799,675454,-61.877504163847028,ACTIVO,63357585.199999996,55745218.62,-11.269999999999996,,2023-01-28,,2023-03-28,2023,240301,-3.5003434499999457,-80.274486599999989
2238940,"INSTALACION DEL SERVICIO DE AGUA Y SANEAMIENTO EN LA COMUNIDAD DE AUCARARCA ,, DISTRITO DE HUALLAGA - BELLAVISTA - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE HUALLAGA,SAN MARTIN,BELLAVISTA,HUALLAGA,5112309,4155587,-18.71408790039882,ACTIVO,391580963.01,392619859.76,0.25,,2021-11-01,,2023-01-02,2023,220204,-7.1282299999999745,-76.650179999999978
2226587,"RECUPERACION DE SUELOS DEGRADADOS EN LAS MICROCUENCAS DE ISHANGAYACU Y FAUSA SAPINA, DISTRITO DE SAN PABLO - BELLAVISTA - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE SAN PABLO-BELLAVISTA,SAN MARTIN,BELLAVISTA,SAN PABLO,4814383,4950288,2.8228954779875219,ACTIVO,0,3366195.8400000003,0.68,,2021-10-11,,2023-12-01,2023,220205,-6.81476259,-76.57388
2204140,"AMPLIACION Y EQUIPAMIENTO DE LA I.E Nª0759 FRANCISCO BOLOGNESI DEL C.P LA LIBERTAD - DEL, DISTRITO DE SAN RAFAEL - BELLAVISTA - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE SAN RAFAEL-BELLAVISTA,SAN MARTIN,BELLAVISTA,SAN RAFAEL,2089498,8923153,327.04769279511152,ACTIVO,0,3836955.79,0.43,,2023-11-02,,2024-05-01,2024,220206,-7.03160048,-76.46903
2221727,"MEJORAMIENTO DE CAMINO VECINAL CC.PP. RIO BLANCO - PULCAY, DISTRITO DE HUACCANA - CHINCHEROS - APURIMAC",MUNICIPALIDAD DISTRITAL DE HUACCANA,APURIMAC,CHINCHEROS,HUACCANA,13404144,76520051,470.86861346759628,ACTIVO,0,113249675.48,1.48,,2023-12-15,,2024-12-14,2024,030611,-13.317969914069732,-73.7868456575289
2176358,"MEJORAMIENTO Y AMPLIACION DE SISTEMA DE AGUA POTABLE, INSTALACION DE SISTEMA DE ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS, PARA LOS CENTROS POBLADOS DE HUAMBURQUE Y PORVENIR, DISTRITO ONGOY, PROVINCIA DE CHINCHEROS - APURIMAC",MUNICIPALIDAD PROVINCIAL DE CHINCHEROS,APURIMAC,CHINCHEROS,CHINCHEROS,11840172,13452664,13.618822429268764,ACTIVO,,,,2019-03-01,2022-10-03,2019-12-01,2023-06-30,2023,030610,-13.395991079820643,-73.593492435627752
2136236,"CONSTRUCCION CANAL DE RIEGO TAMBO-VISTA  ALEGRE-CHURAY, DISTRITO DE ANDAMARCA - CONCEPCION - JUNIN",MUNICIPALIDAD DISTRITAL DE ANDAMARCA,JUNIN,CONCEPCION,ANDAMARCA,2737821,3427144,25.177796503131507,ACTIVO,315914133.92,295522627.12,-5.9500000000000028,,2014-02-03,,2023-11-30,2023,120203,-11.664969999999945,-74.869459999999947
2192049,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LOS CASERIOS DE PALMIRA Y JOLLUCO, DISTRITO DE CASCAS, PROVINCIA DE GRAN CHIMU - LA LIBERTAD",MUNICIPALIDAD PROVINCIAL DE GRAN CHIMU,LA LIBERTAD,GRAN CHIMU,CASCAS,7459440,10046975,34.688059693489052,ACTIVO,0,8037580,0.8,,2023-12-01,,2024-07-31,2024,131101,-7.5442342399279294,-78.810546081740341
2192789,"AMPLIACION, MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  EN LOS CASERÍOS DE CONODEN, TAMBO PUQUIO, EL SALITRE Y PUNGUCHIQUE ALTO , DISTRITO DE CASCAS, PROVINCIA DE GRAN CHIMU - LA LIBERTAD",MUNICIPALIDAD PROVINCIAL DE GRAN CHIMU,LA LIBERTAD,GRAN CHIMU,CASCAS,9888052,17644925,78.446927665833471,ACTIVO,0,11469201.25,0.65,,2023-08-01,,2024-07-31,2024,131101,-7.4782649699999411,-78.818120639999961
2243786,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN 09 CASERIOS DE SALAS, DISTRITO DE SALAS - LAMBAYEQUE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE SALAS-LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SALAS,8301392,5584495,-32.728209919493018,ACTIVO,168372524.25,173510259.65,0.92000000000000171,,2022-05-02,,2023-01-01,2023,140310,-6.2624719473767012,-79.592363462742341
2237428,"MEJORAMIENTO DEL SERVICIO DEPORTIVO EN EL ESTADIO MUNICIPAL FEDERICO VILLAREAL, DISTRITO DE TUCUME - LAMBAYEQUE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE TUCUME,LAMBAYEQUE,LAMBAYEQUE,TUCUME,2851881,7113298,149.42478315189166,ACTIVO,66580469.279999994,76823618.4,1.4400000000000013,,2022-12-05,,2023-03-04,2023,140312,-6.5138833651723447,-79.848958532606218
2090885,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE TUCUME  DISTRITO DE TUCUME - PROVINCIA DE LAMBAYEQUE - DEPARTAMENTO DE LAMBAYEQUE,MUNICIPALIDAD DISTRITAL DE TUCUME,LAMBAYEQUE,LAMBAYEQUE,TUCUME,8381644,9669813,15.368930009434903,ACTIVO,918438838.74,817485991.0200001,-10.439999999999998,2020-04-01,2023-09-16,2021-04-01,2023-11-17,2023,140312,-6.5095003799999631,-79.85901599999994
2095879,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DEL CEMENTERIO MUNICIPAL DIVINO MAESTRO DE LA CIUDAD DE JAYANCA, DISTRITO DE JAYANCA - LAMBAYEQUE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE JAYANCA,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,1682471,1070103,-36.396942354429882,ACTIVO,,,,,2023-07-03,,2023-10-31,2023,140304,-6.3851789980617371,-79.820363093792324
2186707,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO EL MARQUEZ - MIRAFLORES, DISTRITO DE JAYANCA - LAMBAYEQUE - LAMBAYEQUE",MUNICIPALIDAD DISTRITAL DE JAYANCA,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,889380,914800,2.8581708605995191,ACTIVO,,,,,2024-06-03,,2024-09-30,2024,140304,-6.3801995093648607,-79.8082716665636
2251234,"RECUPERACION DEL CONJUNTO AMURALLADO 2 DEL SECTOR CENTRAL DE LA ZONA ARQUEOLOGICA MONUMENTAL HUACA BANDERA DISTRITO DE PACORA,PROVINCIA DE LAMBAYEQUE,DEPARTAMENTO DE LAMBAYEQUE",UNIDAD EJECUTORA 005 NAYLAMP-LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,7412080,7862944,6.0828269527582,ACTIVO,,,,,2018-08-15,,2024-06-01,2024,140309,-6.4073233407975243,-79.899879465975616
2144074,AMPLIACION Y MEJORAMIENTO DEL MUSEO NACIONAL DE SICAN - DISTRITO DE FERREÑAFE - PROVINCIA DE FERREÑAFE - LAMBAYEQUE,UNIDAD EJECUTORA 005 NAYLAMP-LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,19990272,20013836,0.11787733553600471,ACTIVO,112677896.67999999,111076789.8,-0.080000000000000071,,2020-08-24,,2023-11-01,2023,140201,-6.6391261199999585,-79.788571919999981
2226387,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE RONDOS, DISTRITO DE RONDOS - LAURICOCHA - HUANUCO",MUNICIPALIDAD DISTRITAL DE RONDOS,HUANUCO,LAURICOCHA,RONDOS,8085714,9448080,16.849050065337458,ACTIVO,944808000,944808000,0,,2022-04-04,,2023-01-28,2023,101005,-9.9839706601185156,-76.688710220852045
2207083,"CREACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CASERIO BELLO HORIZONTE, DISTRITO DE CURIMANA - PADRE ABAD - UCAYALI",MUNICIPALIDAD DISTRITAL DE CURIMANA,UCAYALI,PADRE ABAD,CURIMANA,3571720,6871399,92.383473508561693,ACTIVO,396342294.32,400533847.71,0.60999999999999943,,2022-01-13,,2024-06-28,2024,250303,-8.464269,-75.15098
2260117,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA I.E ELIAS AGUIRRE - CENTRO POBLADO DE HUIPOCA - DISTRITO DE PADRE ABAD - PROVIENCIA DE PADRE ABAD - REGION UCAYALI,GERENCIA SUB REGIONAL DE AGUAYTIA,UCAYALI,PADRE ABAD,PADRE ABAD,4876842,18359214,276.45701870185661,ACTIVO,0,24417754.62,1.33,,2023-10-16,,2025-01-23,2025,250301,-9.0369238499999369,-75.510115199999973
2190137,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO  DEL CENTRO POBLADO BOQUERON, PROVINCIA DE PADRE ABAD - UCAYALI",MUNICIPALIDAD PROVINCIAL DE PADRE ABAD,UCAYALI,PADRE ABAD,PADRE ABAD,6727592,8362203,24.297118493511498,ACTIVO,802604243.94,788973853.05,-1.6300000000000097,,2015-07-01,,2024-08-30,2024,250301,-9.05879263302547,-75.63800292582863
